     POSTE      DATE              RR
  69029001  19451222             1.1
  69029001  19451223             0.9
  69029001  19451224             0.0
  69029001  19451225             0.0
  69029001  19451226             4.9
  69029001  19451227             2.4
  69029001  19451228             4.4
  69029001  19451229             1.0
  69029001  19451230             1.5
  69029001  19451231             0.0
  69029001  19460101             0.0
  69029001  19460102             0.0
  69029001  19460103             0.0
  69029001  19460104             0.0
  69029001  19460105             0.0
  69029001  19460106             0.0
  69029001  19460107             0.0
  69029001  19460108             0.0
  69029001  19460109             3.5
  69029001  19460110             2.1
  69029001  19460111             0.0
  69029001  19460112             0.0
  69029001  19460113             1.2
  69029001  19460114             0.0
  69029001  19460115             0.0
  69029001  19460116             0.0
  69029001  19460117             0.0
  69029001  19460118             4.0
  69029001  19460119             2.6
  69029001  19460120             0.0
  69029001  19460121             3.3
  69029001  19460122             0.0
  69029001  19460123             0.0
  69029001  19460124             0.0
  69029001  19460125             0.0
  69029001  19460126             0.0
  69029001  19460127             6.5
  69029001  19460128             0.0
  69029001  19460129             2.1
  69029001  19460130             4.5
  69029001  19460131             0.0
  69029001  19460201             0.0
  69029001  19460202             0.6
  69029001  19460203             0.0
  69029001  19460204             1.0
  69029001  19460205             9.6
  69029001  19460206             9.6
  69029001  19460207             0.7
  69029001  19460208             0.9
  69029001  19460209             0.0
  69029001  19460210             1.5
  69029001  19460211             0.8
  69029001  19460212             0.0
  69029001  19460213             0.0
  69029001  19460214             0.0
  69029001  19460215             0.0
  69029001  19460216             0.0
  69029001  19460217             0.0
  69029001  19460218             0.0
  69029001  19460219             0.4
  69029001  19460220             0.8
  69029001  19460221             0.3
  69029001  19460222             0.0
  69029001  19460223             4.6
  69029001  19460224             7.6
  69029001  19460225             4.1
  69029001  19460226             0.0
  69029001  19460227             0.0
  69029001  19460228             0.0
  69029001  19460301             0.2
  69029001  19460302             0.0
  69029001  19460303             0.3
  69029001  19460304             0.8
  69029001  19460305             0.2
  69029001  19460306            22.9
  69029001  19460307             0.6
  69029001  19460308            15.9
  69029001  19460309             0.0
  69029001  19460310             2.1
  69029001  19460311             0.0
  69029001  19460312             0.0
  69029001  19460313            12.7
  69029001  19460314             0.0
  69029001  19460315             0.0
  69029001  19460316             0.0
  69029001  19460317             0.0
  69029001  19460318             0.0
  69029001  19460319             0.0
  69029001  19460320             0.0
  69029001  19460321             0.0
  69029001  19460322             0.0
  69029001  19460323             0.0
  69029001  19460324             0.3
  69029001  19460325             0.0
  69029001  19460326             0.0
  69029001  19460327             0.0
  69029001  19460328             0.0
  69029001  19460329             0.0
  69029001  19460330             0.0
  69029001  19460331             0.0
  69029001  19460401             0.0
  69029001  19460402             0.0
  69029001  19460403             0.0
  69029001  19460404             0.0
  69029001  19460405             6.0
  69029001  19460406             4.2
  69029001  19460407             0.0
  69029001  19460408             0.0
  69029001  19460409             0.0
  69029001  19460410             2.2
  69029001  19460411             0.0
  69029001  19460412             0.0
  69029001  19460413             0.0
  69029001  19460414             0.0
  69029001  19460415             0.0
  69029001  19460416             0.0
  69029001  19460417             0.0
  69029001  19460418             0.0
  69029001  19460419             0.0
  69029001  19460420             0.0
  69029001  19460421             0.0
  69029001  19460422             0.0
  69029001  19460423             0.0
  69029001  19460424             0.0
  69029001  19460425             0.0
  69029001  19460426             2.2
  69029001  19460427             0.0
  69029001  19460428             6.1
  69029001  19460429             1.3
  69029001  19460430             0.0
  69029001  19460501             0.0
  69029001  19460502             0.0
  69029001  19460503             0.3
  69029001  19460504             1.0
  69029001  19460505             2.3
  69029001  19460506            12.0
  69029001  19460507             0.0
  69029001  19460508             0.0
  69029001  19460509             0.0
  69029001  19460510             0.3
  69029001  19460511             0.0
  69029001  19460512             9.4
  69029001  19460513            13.1
  69029001  19460514             8.7
  69029001  19460515             0.0
  69029001  19460516             0.0
  69029001  19460517             1.7
  69029001  19460518             2.5
  69029001  19460519             0.0
  69029001  19460520             0.0
  69029001  19460521             1.3
  69029001  19460522            16.4
  69029001  19460523             0.0
  69029001  19460524             0.0
  69029001  19460525             1.0
  69029001  19460526             1.5
  69029001  19460527             0.0
  69029001  19460528             0.0
  69029001  19460529             4.0
  69029001  19460530             3.6
  69029001  19460531             9.8
  69029001  19460601            21.8
  69029001  19460602             0.0
  69029001  19460603             0.0
  69029001  19460604             0.0
  69029001  19460605             0.0
  69029001  19460606             0.0
  69029001  19460607             0.0
  69029001  19460608             0.3
  69029001  19460609            19.6
  69029001  19460610            13.2
  69029001  19460611             0.0
  69029001  19460612            10.3
  69029001  19460613            16.2
  69029001  19460614             0.0
  69029001  19460615             0.0
  69029001  19460616             0.5
  69029001  19460617             0.0
  69029001  19460618             0.2
  69029001  19460619             0.0
  69029001  19460620             0.0
  69029001  19460621            27.6
  69029001  19460622             5.0
  69029001  19460623             0.2
  69029001  19460624             0.0
  69029001  19460625             7.1
  69029001  19460626             6.2
  69029001  19460627             0.0
  69029001  19460628             0.0
  69029001  19460629             0.0
  69029001  19460630             0.0
  69029001  19460701             0.0
  69029001  19460702             0.0
  69029001  19460703             0.0
  69029001  19460704             0.0
  69029001  19460705             0.0
  69029001  19460706             0.0
  69029001  19460707             0.0
  69029001  19460708             0.0
  69029001  19460709             0.0
  69029001  19460710             0.0
  69029001  19460711             0.0
  69029001  19460712             0.0
  69029001  19460713             0.0
  69029001  19460714             0.6
  69029001  19460715             0.0
  69029001  19460716             0.0
  69029001  19460717             8.0
  69029001  19460718             3.9
  69029001  19460719             0.0
  69029001  19460720            12.3
  69029001  19460721             0.0
  69029001  19460722             0.0
  69029001  19460723             0.0
  69029001  19460724             0.0
  69029001  19460725             0.0
  69029001  19460726             0.0
  69029001  19460727             2.6
  69029001  19460728             0.0
  69029001  19460729             0.0
  69029001  19460730             0.0
  69029001  19460731             0.0
  69029001  19460801             0.0
  69029001  19460802             0.0
  69029001  19460803             0.0
  69029001  19460804             0.0
  69029001  19460805             0.7
  69029001  19460806             0.0
  69029001  19460807             0.0
  69029001  19460808             0.0
  69029001  19460809             0.0
  69029001  19460810            12.9
  69029001  19460811             0.0
  69029001  19460812             1.6
  69029001  19460813             0.0
  69029001  19460814             0.3
  69029001  19460815             0.0
  69029001  19460816             1.1
  69029001  19460817            31.8
  69029001  19460818             7.5
  69029001  19460819             0.0
  69029001  19460820             0.4
  69029001  19460821             0.2
  69029001  19460822             0.0
  69029001  19460823             0.0
  69029001  19460824             1.0
  69029001  19460825             8.1
  69029001  19460826             0.0
  69029001  19460827             0.0
  69029001  19460828            43.1
  69029001  19460829             7.2
  69029001  19460830             0.4
  69029001  19460831             2.6
  69029001  19460901            18.7
  69029001  19460902             0.0
  69029001  19460903             4.2
  69029001  19460904            12.5
  69029001  19460905            49.4
  69029001  19460906            33.3
  69029001  19460907             0.0
  69029001  19460908             0.0
  69029001  19460909             0.0
  69029001  19460910             0.0
  69029001  19460911             0.0
  69029001  19460912             0.0
  69029001  19460913             0.0
  69029001  19460914             0.0
  69029001  19460915             0.0
  69029001  19460916             0.0
  69029001  19460917             8.6
  69029001  19460918             0.0
  69029001  19460919             0.0
  69029001  19460920             1.7
  69029001  19460921             0.0
  69029001  19460922             0.0
  69029001  19460923             0.0
  69029001  19460924             0.0
  69029001  19460925             0.0
  69029001  19460926             0.0
  69029001  19460927             0.0
  69029001  19460928             0.0
  69029001  19460929             2.3
  69029001  19460930             0.0
  69029001  19461001             0.0
  69029001  19461002             0.0
  69029001  19461003             7.2
  69029001  19461004             0.0
  69029001  19461005             1.3
  69029001  19461006             0.0
  69029001  19461007             0.0
  69029001  19461008             0.0
  69029001  19461009             0.0
  69029001  19461010             0.0
  69029001  19461011             0.0
  69029001  19461012             0.0
  69029001  19461013             0.0
  69029001  19461014             0.0
  69029001  19461015             0.0
  69029001  19461016             0.0
  69029001  19461017             0.0
  69029001  19461018             0.2
  69029001  19461019            24.5
  69029001  19461020             7.3
  69029001  19461021             4.5
  69029001  19461022             0.0
  69029001  19461023             0.0
  69029001  19461024             0.0
  69029001  19461025             0.0
  69029001  19461026             1.1
  69029001  19461027             6.7
  69029001  19461028             0.0
  69029001  19461029             0.0
  69029001  19461030             0.0
  69029001  19461031             2.2
  69029001  19461101             1.1
  69029001  19461102             0.0
  69029001  19461103             0.0
  69029001  19461104             0.0
  69029001  19461105             0.0
  69029001  19461106             0.0
  69029001  19461107             0.0
  69029001  19461108             4.6
  69029001  19461109             0.1
  69029001  19461110             0.0
  69029001  19461111             0.0
  69029001  19461112             0.0
  69029001  19461113             0.0
  69029001  19461114             0.0
  69029001  19461115             0.8
  69029001  19461116             0.9
  69029001  19461117             4.0
  69029001  19461118             1.2
  69029001  19461119             0.0
  69029001  19461120             0.9
  69029001  19461121             0.3
  69029001  19461122             0.0
  69029001  19461123             0.0
  69029001  19461124             0.0
  69029001  19461125            17.0
  69029001  19461126             0.4
  69029001  19461127             0.0
  69029001  19461128             2.0
  69029001  19461129            13.1
  69029001  19461130             2.3
  69029001  19461201             0.6
  69029001  19461202             2.1
  69029001  19461203             1.0
  69029001  19461204             0.2
  69029001  19461205             0.0
  69029001  19461206             0.5
  69029001  19461207             2.8
  69029001  19461208             7.7
  69029001  19461209             0.7
  69029001  19461210             0.0
  69029001  19461211             0.2
  69029001  19461212             1.0
  69029001  19461213             0.0
  69029001  19461214             0.0
  69029001  19461215             0.0
  69029001  19461216             0.7
  69029001  19461217             0.0
  69029001  19461218             0.0
  69029001  19461219             0.0
  69029001  19461220             0.0
  69029001  19461221             0.0
  69029001  19461222             0.0
  69029001  19461223             0.0
  69029001  19461224             0.0
  69029001  19461225             0.0
  69029001  19461226             8.1
  69029001  19461227             1.0
  69029001  19461228             0.0
  69029001  19461229             0.0
  69029001  19461230             1.5
  69029001  19461231             5.1
  69029001  19470101             0.0
  69029001  19470102             0.0
  69029001  19470103             0.0
  69029001  19470104             0.0
  69029001  19470105             0.7
  69029001  19470106             3.7
  69029001  19470107             0.0
  69029001  19470108             1.0
  69029001  19470109             0.9
  69029001  19470110             0.6
  69029001  19470111            10.4
  69029001  19470112             1.8
  69029001  19470113             6.7
  69029001  19470114             0.3
  69029001  19470115             0.0
  69029001  19470116             0.0
  69029001  19470117             0.0
  69029001  19470118             0.0
  69029001  19470119             0.0
  69029001  19470120             0.0
  69029001  19470121             0.0
  69029001  19470122             0.0
  69029001  19470123             0.0
  69029001  19470124             0.0
  69029001  19470125             0.0
  69029001  19470126             0.0
  69029001  19470127             0.0
  69029001  19470128             0.0
  69029001  19470129             0.0
  69029001  19470130             0.0
  69029001  19470131             0.4
  69029001  19470201             0.1
  69029001  19470202             1.3
  69029001  19470203             6.9
  69029001  19470204             6.2
  69029001  19470205             0.5
  69029001  19470206             0.0
  69029001  19470207             1.6
  69029001  19470208             9.1
  69029001  19470209            43.8
  69029001  19470210            17.3
  69029001  19470211             0.0
  69029001  19470212             0.9
  69029001  19470213             0.0
  69029001  19470214             0.0
  69029001  19470215             0.0
  69029001  19470216             0.0
  69029001  19470217             0.0
  69029001  19470218             0.0
  69029001  19470219             0.0
  69029001  19470220             4.2
  69029001  19470221             2.2
  69029001  19470222            10.0
  69029001  19470223             0.0
  69029001  19470224             9.2
  69029001  19470225             0.9
  69029001  19470226             0.0
  69029001  19470227             4.0
  69029001  19470228             0.0
  69029001  19470301             0.0
  69029001  19470302             2.1
  69029001  19470303             1.3
  69029001  19470304             0.9
  69029001  19470305             5.1
  69029001  19470306             0.2
  69029001  19470307             0.3
  69029001  19470308             0.9
  69029001  19470309             3.9
  69029001  19470310             1.0
  69029001  19470311             2.0
  69029001  19470312             0.0
  69029001  19470313             0.5
  69029001  19470314             2.4
  69029001  19470315             0.0
  69029001  19470316             0.0
  69029001  19470317             0.0
  69029001  19470318            33.8
  69029001  19470319             2.4
  69029001  19470320             1.2
  69029001  19470321             0.0
  69029001  19470322            12.9
  69029001  19470323             0.0
  69029001  19470324             2.4
  69029001  19470325             0.0
  69029001  19470326             0.0
  69029001  19470327             0.0
  69029001  19470328             1.5
  69029001  19470329             3.1
  69029001  19470330             0.1
  69029001  19470331             6.4
  69029001  19470401             2.0
  69029001  19470402             0.0
  69029001  19470403             1.0
  69029001  19470404             1.2
  69029001  19470405             0.1
  69029001  19470406             0.0
  69029001  19470407             0.0
  69029001  19470408             0.0
  69029001  19470409             0.9
  69029001  19470410             0.0
  69029001  19470411             0.0
  69029001  19470412             0.0
  69029001  19470413             0.0
  69029001  19470414             0.0
  69029001  19470415             0.0
  69029001  19470416             0.0
  69029001  19470417             0.0
  69029001  19470418             0.0
  69029001  19470419             3.2
  69029001  19470420             1.6
  69029001  19470421             0.0
  69029001  19470422             8.0
  69029001  19470423             0.0
  69029001  19470424             0.0
  69029001  19470425             0.0
  69029001  19470426             0.0
  69029001  19470427             0.3
  69029001  19470428             0.5
  69029001  19470429             0.0
  69029001  19470430             0.0
  69029001  19470501             1.4
  69029001  19470502             0.8
  69029001  19470503            28.8
  69029001  19470504             0.0
  69029001  19470505             0.0
  69029001  19470506             0.0
  69029001  19470507             0.0
  69029001  19470508             0.0
  69029001  19470509             0.0
  69029001  19470510             2.8
  69029001  19470511             1.3
  69029001  19470512             0.0
  69029001  19470513             0.5
  69029001  19470514            11.1
  69029001  19470515            14.0
  69029001  19470516             0.0
  69029001  19470517             0.0
  69029001  19470518             0.0
  69029001  19470519             2.3
  69029001  19470520            10.8
  69029001  19470521             1.8
  69029001  19470522             0.0
  69029001  19470523             0.0
  69029001  19470524             0.0
  69029001  19470525             0.0
  69029001  19470526             0.0
  69029001  19470527             0.0
  69029001  19470528             0.0
  69029001  19470529             0.0
  69029001  19470530             0.0
  69029001  19470531             0.0
  69029001  19470601             0.0
  69029001  19470602             0.0
  69029001  19470603             0.4
  69029001  19470604            15.3
  69029001  19470605            13.9
  69029001  19470606             1.6
  69029001  19470607             0.0
  69029001  19470608             0.0
  69029001  19470609             0.0
  69029001  19470610             0.0
  69029001  19470611             0.0
  69029001  19470612            13.1
  69029001  19470613             8.0
  69029001  19470614            21.6
  69029001  19470615             0.0
  69029001  19470616             0.0
  69029001  19470617             0.0
  69029001  19470618             3.4
  69029001  19470619             3.6
  69029001  19470620             0.0
  69029001  19470621             0.0
  69029001  19470622             0.0
  69029001  19470623             0.0
  69029001  19470624             0.0
  69029001  19470625             0.0
  69029001  19470626             0.0
  69029001  19470627             0.0
  69029001  19470628             0.0
  69029001  19470629             0.0
  69029001  19470630             0.0
  69029001  19470701             0.0
  69029001  19470702             0.0
  69029001  19470703             0.0
  69029001  19470704             0.0
  69029001  19470705             0.0
  69029001  19470706             0.0
  69029001  19470707            20.6
  69029001  19470708             2.4
  69029001  19470709             1.4
  69029001  19470710             0.0
  69029001  19470711             0.0
  69029001  19470712             0.0
  69029001  19470713             0.0
  69029001  19470714             0.0
  69029001  19470715             0.0
  69029001  19470716             0.6
  69029001  19470717            20.9
  69029001  19470718             0.0
  69029001  19470719             3.4
  69029001  19470720             0.0
  69029001  19470721             0.0
  69029001  19470722             0.0
  69029001  19470723             0.0
  69029001  19470724             0.0
  69029001  19470725             0.0
  69029001  19470726             0.0
  69029001  19470727             0.0
  69029001  19470728             0.0
  69029001  19470729             0.0
  69029001  19470730             0.0
  69029001  19470731             0.0
  69029001  19470801             0.0
  69029001  19470802             0.0
  69029001  19470803             0.0
  69029001  19470804            42.8
  69029001  19470805             1.0
  69029001  19470806             0.0
  69029001  19470807             0.0
  69029001  19470808             0.0
  69029001  19470809             0.0
  69029001  19470810             0.0
  69029001  19470811             0.0
  69029001  19470812             0.0
  69029001  19470813             0.0
  69029001  19470814            19.0
  69029001  19470815             0.0
  69029001  19470816             0.0
  69029001  19470817             0.0
  69029001  19470818             0.0
  69029001  19470819             0.0
  69029001  19470820             0.3
  69029001  19470821            17.3
  69029001  19470822             4.8
  69029001  19470823             2.8
  69029001  19470824             0.0
  69029001  19470825             0.0
  69029001  19470826             0.0
  69029001  19470827             0.0
  69029001  19470828             0.0
  69029001  19470829             0.0
  69029001  19470830             0.0
  69029001  19470831             0.0
  69029001  19470901             2.4
  69029001  19470902             4.9
  69029001  19470903             0.0
  69029001  19470904             0.0
  69029001  19470905             0.0
  69029001  19470906             0.0
  69029001  19470907             0.0
  69029001  19470908             0.0
  69029001  19470909             0.0
  69029001  19470910             0.0
  69029001  19470911             0.0
  69029001  19470912             0.0
  69029001  19470913             0.0
  69029001  19470914             0.0
  69029001  19470915             0.0
  69029001  19470916             0.0
  69029001  19470917             0.0
  69029001  19470918             0.0
  69029001  19470919             0.0
  69029001  19470920             1.8
  69029001  19470921             0.0
  69029001  19470922             0.0
  69029001  19470923            11.3
  69029001  19470924             2.0
  69029001  19470925            10.0
  69029001  19470926             0.0
  69029001  19470927             0.0
  69029001  19470928             0.0
  69029001  19470929             0.0
  69029001  19470930             0.0
  69029001  19471001             0.0
  69029001  19471002             0.0
  69029001  19471003             0.0
  69029001  19471004             0.0
  69029001  19471005             0.0
  69029001  19471006             0.0
  69029001  19471007             0.0
  69029001  19471008             6.8
  69029001  19471009             9.3
  69029001  19471010             0.0
  69029001  19471011             0.0
  69029001  19471012             0.0
  69029001  19471013             0.0
  69029001  19471014             0.0
  69029001  19471015             1.4
  69029001  19471016             0.0
  69029001  19471017             0.0
  69029001  19471018             0.0
  69029001  19471019             0.0
  69029001  19471020             0.0
  69029001  19471021             0.0
  69029001  19471022             8.3
  69029001  19471023             0.1
  69029001  19471024             4.4
  69029001  19471025             0.1
  69029001  19471026             0.0
  69029001  19471027             0.0
  69029001  19471028             0.0
  69029001  19471029             0.0
  69029001  19471030            16.9
  69029001  19471031             6.4
  69029001  19471101             0.0
  69029001  19471102            10.3
  69029001  19471103             0.0
  69029001  19471104             0.0
  69029001  19471105             0.1
  69029001  19471106             0.0
  69029001  19471107             0.0
  69029001  19471108             0.0
  69029001  19471109             0.0
  69029001  19471110             0.0
  69029001  19471111             0.0
  69029001  19471112             0.0
  69029001  19471113             2.0
  69029001  19471114             0.0
  69029001  19471115             0.0
  69029001  19471116             0.5
  69029001  19471117             4.9
  69029001  19471118             3.9
  69029001  19471119             3.4
  69029001  19471120             0.0
  69029001  19471121             0.0
  69029001  19471122             0.0
  69029001  19471123             0.5
  69029001  19471124             0.2
  69029001  19471125             1.5
  69029001  19471126             0.1
  69029001  19471127             5.9
  69029001  19471128            20.5
  69029001  19471129             0.0
  69029001  19471130             8.8
  69029001  19471201            18.8
  69029001  19471202             0.0
  69029001  19471203             6.8
  69029001  19471204             0.5
  69029001  19471205             4.0
  69029001  19471206             1.7
  69029001  19471207             0.0
  69029001  19471208             4.9
  69029001  19471209             0.3
  69029001  19471210             0.0
  69029001  19471211             0.0
  69029001  19471212             0.0
  69029001  19471213             0.0
  69029001  19471214             0.0
  69029001  19471215             1.2
  69029001  19471216             1.7
  69029001  19471217             5.0
  69029001  19471218             0.0
  69029001  19471219             5.5
  69029001  19471220             2.8
  69029001  19471221             0.1
  69029001  19471222             0.0
  69029001  19471223             0.3
  69029001  19471224             0.0
  69029001  19471225             0.2
  69029001  19471226             0.2
  69029001  19471227             0.0
  69029001  19471228             0.0
  69029001  19471229             5.0
  69029001  19471230             2.6
  69029001  19471231             0.5
  69029001  19480101             6.4
  69029001  19480102             6.0
  69029001  19480103             0.0
  69029001  19480104             1.5
  69029001  19480105             0.2
  69029001  19480106             3.2
  69029001  19480107             3.3
  69029001  19480108             0.6
  69029001  19480109             3.3
  69029001  19480110             0.0
  69029001  19480111             7.6
  69029001  19480112             0.2
  69029001  19480113             0.0
  69029001  19480114             4.0
  69029001  19480115             4.4
  69029001  19480116             0.0
  69029001  19480117             0.1
  69029001  19480118             3.4
  69029001  19480119             0.1
  69029001  19480120             0.0
  69029001  19480121             0.9
  69029001  19480122             3.4
  69029001  19480123            36.9
  69029001  19480124            18.9
  69029001  19480125             0.0
  69029001  19480126            26.0
  69029001  19480127            16.8
  69029001  19480128             0.2
  69029001  19480129             3.3
  69029001  19480130             0.0
  69029001  19480131             2.0
  69029001  19480201             0.0
  69029001  19480202             0.0
  69029001  19480203             3.4
  69029001  19480204             0.2
  69029001  19480205             0.0
  69029001  19480206             2.4
  69029001  19480207             0.3
  69029001  19480208             0.7
  69029001  19480209             0.0
  69029001  19480210             1.2
  69029001  19480211             0.0
  69029001  19480212             0.4
  69029001  19480213             0.1
  69029001  19480214             0.0
  69029001  19480215             0.0
  69029001  19480216             0.0
  69029001  19480217             0.0
  69029001  19480218             0.0
  69029001  19480219             0.0
  69029001  19480220             0.0
  69029001  19480221             9.0
  69029001  19480222             3.1
  69029001  19480223             0.0
  69029001  19480224             0.0
  69029001  19480225             0.0
  69029001  19480226             0.0
  69029001  19480227             0.0
  69029001  19480228             0.0
  69029001  19480229             0.0
  69029001  19480301             0.0
  69029001  19480302             0.0
  69029001  19480303             0.0
  69029001  19480304             0.0
  69029001  19480305             0.0
  69029001  19480306             0.0
  69029001  19480307             0.0
  69029001  19480308             0.0
  69029001  19480309             0.0
  69029001  19480310             0.0
  69029001  19480311             0.0
  69029001  19480312             0.0
  69029001  19480313             0.0
  69029001  19480314             0.0
  69029001  19480315             0.0
  69029001  19480316             2.7
  69029001  19480317             0.0
  69029001  19480318             0.5
  69029001  19480319             0.0
  69029001  19480320             0.0
  69029001  19480321             0.0
  69029001  19480322             0.0
  69029001  19480323             0.0
  69029001  19480324             0.0
  69029001  19480325             0.0
  69029001  19480326             0.0
  69029001  19480327             0.0
  69029001  19480328             0.0
  69029001  19480329             0.0
  69029001  19480330            13.8
  69029001  19480331             8.3
  69029001  19480401             4.2
  69029001  19480402             0.0
  69029001  19480403             9.0
  69029001  19480404             0.0
  69029001  19480405             6.2
  69029001  19480406             2.9
  69029001  19480407             0.0
  69029001  19480408             2.0
  69029001  19480409             0.0
  69029001  19480410             0.0
  69029001  19480411             0.0
  69029001  19480412             0.0
  69029001  19480413             0.0
  69029001  19480414             0.0
  69029001  19480415             0.0
  69029001  19480416             0.0
  69029001  19480417             0.0
  69029001  19480418             0.0
  69029001  19480419             0.0
  69029001  19480420             0.0
  69029001  19480421             7.3
  69029001  19480422            55.9
  69029001  19480423             6.7
  69029001  19480424             0.2
  69029001  19480425             0.0
  69029001  19480426             0.0
  69029001  19480427             0.0
  69029001  19480428             0.0
  69029001  19480429            23.9
  69029001  19480430             0.9
  69029001  19480501             0.1
  69029001  19480502            46.9
  69029001  19480503             2.8
  69029001  19480504             0.0
  69029001  19480505             0.0
  69029001  19480506             0.1
  69029001  19480507             0.0
  69029001  19480508             0.0
  69029001  19480509             3.1
  69029001  19480510             0.0
  69029001  19480511             0.0
  69029001  19480512             0.5
  69029001  19480513             0.0
  69029001  19480514             0.0
  69029001  19480515             0.0
  69029001  19480516             0.0
  69029001  19480517             0.0
  69029001  19480518             0.0
  69029001  19480519             0.0
  69029001  19480520             0.0
  69029001  19480521             0.0
  69029001  19480522             0.0
  69029001  19480523             0.0
  69029001  19480524             3.0
  69029001  19480525             0.0
  69029001  19480526            11.3
  69029001  19480527             3.5
  69029001  19480528             0.0
  69029001  19480529             7.3
  69029001  19480530             0.0
  69029001  19480531             5.9
  69029001  19480601             5.2
  69029001  19480602             2.5
  69029001  19480603             9.0
  69029001  19480604             0.0
  69029001  19480605             0.0
  69029001  19480606             0.0
  69029001  19480607             0.0
  69029001  19480608             0.0
  69029001  19480609             0.0
  69029001  19480610            27.6
  69029001  19480611             0.7
  69029001  19480612            13.6
  69029001  19480613            18.9
  69029001  19480614             0.1
  69029001  19480615            19.1
  69029001  19480616             0.0
  69029001  19480617             1.3
  69029001  19480618            16.8
  69029001  19480619            33.2
  69029001  19480620             5.0
  69029001  19480621             0.0
  69029001  19480622             1.0
  69029001  19480623             1.3
  69029001  19480624             0.0
  69029001  19480625             0.0
  69029001  19480626             0.0
  69029001  19480627             0.0
  69029001  19480628             2.2
  69029001  19480629             1.1
  69029001  19480630             0.4
  69029001  19480701             0.1
  69029001  19480702             0.0
  69029001  19480703             0.0
  69029001  19480704             0.0
  69029001  19480705             1.5
  69029001  19480706             0.0
  69029001  19480707             0.0
  69029001  19480708             0.0
  69029001  19480709             0.1
  69029001  19480710             0.0
  69029001  19480711             0.0
  69029001  19480712             0.2
  69029001  19480713             0.2
  69029001  19480714            12.6
  69029001  19480715             2.8
  69029001  19480716             0.4
  69029001  19480717             0.7
  69029001  19480718             0.0
  69029001  19480719             0.0
  69029001  19480720             0.0
  69029001  19480721             0.0
  69029001  19480722             0.0
  69029001  19480723             0.2
  69029001  19480724             2.3
  69029001  19480725             0.0
  69029001  19480726             0.0
  69029001  19480727             0.0
  69029001  19480728             1.5
  69029001  19480729             0.0
  69029001  19480730             0.9
  69029001  19480731             0.0
  69029001  19480801             0.0
  69029001  19480802             0.0
  69029001  19480803            12.3
  69029001  19480804             1.6
  69029001  19480805             0.0
  69029001  19480806            15.8
  69029001  19480807             7.0
  69029001  19480808             3.5
  69029001  19480809             2.4
  69029001  19480810             0.4
  69029001  19480811             0.7
  69029001  19480812             4.5
  69029001  19480813            12.3
  69029001  19480814             0.3
  69029001  19480815             0.0
  69029001  19480816             0.0
  69029001  19480817             7.8
  69029001  19480818             1.8
  69029001  19480819             0.0
  69029001  19480820             0.0
  69029001  19480821             0.0
  69029001  19480822             0.0
  69029001  19480823             0.0
  69029001  19480824             0.0
  69029001  19480825             0.0
  69029001  19480826             0.0
  69029001  19480827             0.8
  69029001  19480828             0.0
  69029001  19480829             0.0
  69029001  19480830             0.0
  69029001  19480831             0.0
  69029001  19480901             0.0
  69029001  19480902             0.0
  69029001  19480903            44.1
  69029001  19480904            26.0
  69029001  19480905            13.7
  69029001  19480906             0.0
  69029001  19480907             0.0
  69029001  19480908             0.0
  69029001  19480909             0.0
  69029001  19480910             0.0
  69029001  19480911            48.3
  69029001  19480912             1.3
  69029001  19480913             0.0
  69029001  19480914             0.0
  69029001  19480915             0.0
  69029001  19480916             0.0
  69029001  19480917             0.0
  69029001  19480918             0.0
  69029001  19480919             0.0
  69029001  19480920             0.0
  69029001  19480921             0.0
  69029001  19480922             0.0
  69029001  19480923             0.0
  69029001  19480924             0.0
  69029001  19480925             0.0
  69029001  19480926             0.0
  69029001  19480927             0.0
  69029001  19480928             0.0
  69029001  19480929             0.0
  69029001  19480930             0.0
  69029001  19481001             0.0
  69029001  19481002             0.0
  69029001  19481003             0.0
  69029001  19481004             0.0
  69029001  19481005             0.0
  69029001  19481006             0.0
  69029001  19481007             0.0
  69029001  19481008             0.0
  69029001  19481009             0.0
  69029001  19481010             0.0
  69029001  19481011             0.0
  69029001  19481012             0.0
  69029001  19481013             0.0
  69029001  19481014             5.8
  69029001  19481015             0.0
  69029001  19481016             9.2
  69029001  19481017             0.5
  69029001  19481018             1.3
  69029001  19481019             1.6
  69029001  19481020             0.0
  69029001  19481021             0.0
  69029001  19481022             0.0
  69029001  19481023             0.0
  69029001  19481024             0.3
  69029001  19481025             1.9
  69029001  19481026            18.6
  69029001  19481027            18.7
  69029001  19481028             0.0
  69029001  19481029             0.0
  69029001  19481030             0.0
  69029001  19481031             0.0
  69029001  19481101             0.0
  69029001  19481102             9.8
  69029001  19481103             0.0
  69029001  19481104             0.5
  69029001  19481105            12.4
  69029001  19481106             1.7
  69029001  19481107             7.5
  69029001  19481108             5.0
  69029001  19481109             0.0
  69029001  19481110             0.0
  69029001  19481111             0.0
  69029001  19481112             0.0
  69029001  19481113             0.0
  69029001  19481114             0.0
  69029001  19481115             0.6
  69029001  19481116             9.1
  69029001  19481117             0.0
  69029001  19481118             0.0
  69029001  19481119             0.0
  69029001  19481120             0.0
  69029001  19481121             0.0
  69029001  19481122             0.0
  69029001  19481123             0.0
  69029001  19481124             0.0
  69029001  19481125             0.0
  69029001  19481126             0.0
  69029001  19481127             0.0
  69029001  19481128             0.0
  69029001  19481129             0.0
  69029001  19481130             0.0
